0.000000e+00 4.587892e+01 -4.589282e+01 -1.390475e-02 
0.000000e+00 3.807249e+01 -3.808944e+01 -1.694773e-02 
0.000000e+00 2.970419e+01 -2.972054e+01 -1.634583e-02 
0.000000e+00 2.139885e+01 -2.141345e+01 -1.459525e-02 
0.000000e+00 1.382902e+01 -1.384287e+01 -1.385046e-02 
0.000000e+00 7.584578e+00 -7.596906e+00 -1.232844e-02 
0.000000e+00 3.103121e+00 -3.114919e+00 -1.179792e-02 
0.000000e+00 5.928088e-01 -6.043471e-01 -1.153834e-02 
0.000000e+00 3.789329e-02 -4.930682e-02 -1.141353e-02 
0.000000e+00 1.231756e+00 -1.243057e+00 -1.130135e-02 
0.000000e+00 3.832299e+00 -3.843390e+00 -1.109075e-02 
0.000000e+00 7.422217e+00 -7.432931e+00 -1.071431e-02 
0.000000e+00 1.156396e+01 -1.157411e+01 -1.015135e-02 
0.000000e+00 1.584416e+01 -1.585343e+01 -9.274442e-03 
0.000000e+00 1.990460e+01 -1.991265e+01 -8.048344e-03 
0.000000e+00 2.345906e+01 -2.346698e+01 -7.916542e-03 
0.000000e+00 2.630524e+01 -2.631234e+01 -7.104215e-03 
0.000000e+00 2.831900e+01 -2.832500e+01 -5.995933e-03 
0.000000e+00 2.945188e+01 -2.945657e+01 -4.693460e-03 
0.000000e+00 2.971260e+01 -2.971685e+01 -4.252727e-03 
0.000000e+00 2.916382e+01 -2.916749e+01 -3.674243e-03 
0.000000e+00 2.790222e+01 -2.790546e+01 -3.235377e-03 
0.000000e+00 2.604584e+01 -2.604884e+01 -2.999922e-03 
0.000000e+00 2.372545e+01 -2.372837e+01 -2.919969e-03 
0.000000e+00 2.107602e+01 -2.107945e+01 -3.427613e-03 
0.000000e+00 1.823016e+01 -1.823424e+01 -4.078188e-03 
0.000000e+00 1.531274e+01 -1.531710e+01 -4.360445e-03 
0.000000e+00 1.243829e+01 -1.244330e+01 -5.005054e-03 
0.000000e+00 9.709265e+00 -9.715238e+00 -5.972517e-03 
0.000000e+00 7.213694e+00 -7.220813e+00 -7.119171e-03 
0.000000e+00 5.023593e+00 -5.031722e+00 -8.128758e-03 
0.000000e+00 3.194136e+00 -3.203421e+00 -9.284541e-03 
0.000000e+00 1.763828e+00 -1.774297e+00 -1.046875e-02 
0.000000e+00 7.542140e-01 -7.657130e-01 -1.149896e-02 
0.000000e+00 1.702154e-01 -1.829551e-01 -1.273972e-02 
0.000000e+00 1.265654e-03 -1.534180e-02 -1.407615e-02 
0.000000e+00 2.228559e-01 -2.382303e-01 -1.537444e-02 
0.000000e+00 7.981896e-01 -8.144522e-01 -1.626257e-02 
0.000000e+00 1.680195e+00 -1.697491e+00 -1.729584e-02 
0.000000e+00 2.813823e+00 -2.832367e+00 -1.854403e-02 
0.000000e+00 4.138237e+00 -4.157802e+00 -1.956494e-02 
0.000000e+00 5.588835e+00 -5.609123e+00 -2.028759e-02 
0.000000e+00 7.099314e+00 -7.120393e+00 -2.107876e-02 
0.000000e+00 8.603676e+00 -8.625555e+00 -2.187861e-02 
0.000000e+00 1.003775e+01 -1.006032e+01 -2.257352e-02 
0.000000e+00 1.134049e+01 -1.136338e+01 -2.289233e-02 
0.000000e+00 1.245587e+01 -1.247908e+01 -2.321123e-02 
0.000000e+00 1.333419e+01 -1.335784e+01 -2.365003e-02 
0.000000e+00 1.393385e+01 -1.395753e+01 -2.368437e-02 
0.000000e+00 1.422160e+01 -1.424512e+01 -2.351711e-02 
0.000000e+00 1.417567e+01 -1.419914e+01 -2.346785e-02 
0.000000e+00 1.378940e+01 -1.381298e+01 -2.357821e-02 
0.000000e+00 1.307139e+01 -1.309490e+01 -2.351327e-02 
0.000000e+00 1.204583e+01 -1.206864e+01 -2.280846e-02 
0.000000e+00 1.075665e+01 -1.077869e+01 -2.204403e-02 
0.000000e+00 9.265670e+00 -9.287460e+00 -2.179047e-02 
0.000000e+00 7.650390e+00 -7.671513e+00 -2.112280e-02 
0.000000e+00 5.999704e+00 -6.019733e+00 -2.002949e-02 
0.000000e+00 4.408065e+00 -4.427459e+00 -1.939441e-02 
0.000000e+00 2.966654e+00 -2.985554e+00 -1.890013e-02 
0.000000e+00 1.755595e+00 -1.773415e+00 -1.782014e-02 
0.000000e+00 8.373125e-01 -8.545475e-01 -1.723499e-02 
0.000000e+00 2.506371e-01 -2.671672e-01 -1.653014e-02 
0.000000e+00 8.053272e-03 -2.396568e-02 -1.591241e-02 
0.000000e+00 9.618942e-02 -1.116804e-01 -1.549098e-02 
0.000000e+00 4.787364e-01 -4.936315e-01 -1.489510e-02 
0.000000e+00 1.101208e+00 -1.115694e+00 -1.448635e-02 
0.000000e+00 1.897198e+00 -1.911277e+00 -1.407861e-02 
0.000000e+00 2.794526e+00 -2.808047e+00 -1.352052e-02 
0.000000e+00 3.721472e+00 -3.734622e+00 -1.314998e-02 
0.000000e+00 4.611949e+00 -4.624640e+00 -1.269116e-02 
0.000000e+00 5.409006e+00 -5.421261e+00 -1.225535e-02 
0.000000e+00 6.067720e+00 -6.079801e+00 -1.208079e-02 
0.000000e+00 6.556658e+00 -6.568427e+00 -1.176941e-02 
0.000000e+00 6.857612e+00 -6.868909e+00 -1.129712e-02 
0.000000e+00 6.965157e+00 -6.976424e+00 -1.126714e-02 
0.000000e+00 6.884681e+00 -6.896027e+00 -1.134570e-02 
0.000000e+00 6.631121e+00 -6.642300e+00 -1.117912e-02 
0.000000e+00 6.227118e+00 -6.238221e+00 -1.110287e-02 
0.000000e+00 5.700209e+00 -5.711439e+00 -1.123036e-02 
0.000000e+00 5.081322e+00 -5.092814e+00 -1.149176e-02 
0.000000e+00 4.402686e+00 -4.414269e+00 -1.158293e-02 
0.000000e+00 3.696467e+00 -3.708304e+00 -1.183689e-02 
0.000000e+00 2.993409e+00 -3.005625e+00 -1.221640e-02 
0.000000e+00 2.321757e+00 -2.334474e+00 -1.271681e-02 
0.000000e+00 1.706116e+00 -1.719256e+00 -1.313956e-02 
0.000000e+00 1.166917e+00 -1.180436e+00 -1.351898e-02 
0.000000e+00 7.200609e-01 -7.341768e-01 -1.411591e-02 
0.000000e+00 3.767364e-01 -3.914284e-01 -1.469199e-02 
0.000000e+00 1.432299e-01 -1.584675e-01 -1.523756e-02 
0.000000e+00 2.102397e-02 -3.688403e-02 -1.586006e-02 
0.000000e+00 7.112908e-03 -2.361743e-02 -1.650452e-02 
0.000000e+00 9.440383e-02 -1.115292e-01 -1.712537e-02 
0.000000e+00 2.721497e-01 -2.897725e-01 -1.762276e-02 
0.000000e+00 5.265331e-01 -5.447037e-01 -1.817061e-02 
0.000000e+00 8.413397e-01 -8.600781e-01 -1.873836e-02 
0.000000e+00 1.198613e+00 -1.217839e+00 -1.922642e-02 
0.000000e+00 1.579307e+00 -1.598903e+00 -1.959648e-02 
0.000000e+00 1.964077e+00 -1.984064e+00 -1.998677e-02 
0.000000e+00 2.334008e+00 -2.354352e+00 -2.034396e-02 
0.000000e+00 2.671233e+00 -2.691848e+00 -2.061465e-02 
0.000000e+00 2.959556e+00 -2.980313e+00 -2.075709e-02 
0.000000e+00 3.185245e+00 -3.206186e+00 -2.094130e-02 
0.000000e+00 3.337550e+00 -3.358677e+00 -2.112668e-02 
0.000000e+00 3.409154e+00 -3.430173e+00 -2.101887e-02 
0.000000e+00 3.396428e+00 -3.417320e+00 -2.089191e-02 
0.000000e+00 3.299820e+00 -3.320749e+00 -2.092944e-02 
0.000000e+00 3.124025e+00 -3.145036e+00 -2.101118e-02 
0.000000e+00 2.877786e+00 -2.898699e+00 -2.091258e-02 
0.000000e+00 2.573436e+00 -2.593859e+00 -2.042345e-02 
0.000000e+00 2.226442e+00 -2.246346e+00 -1.990352e-02 
0.000000e+00 1.854596e+00 -1.874415e+00 -1.981890e-02 
0.000000e+00 1.476801e+00 -1.496501e+00 -1.970017e-02 
0.000000e+00 1.112089e+00 -1.131165e+00 -1.907633e-02 
0.000000e+00 7.785217e-01 -7.970015e-01 -1.847975e-02 
0.000000e+00 4.918752e-01 -5.099712e-01 -1.809602e-02 
0.000000e+00 2.646535e-01 -2.823640e-01 -1.771051e-02 
0.000000e+00 1.053931e-01 -1.227222e-01 -1.732911e-02 
0.000000e+00 1.820857e-02 -3.516377e-02 -1.695520e-02 
0.000000e+00 2.685721e-03 -1.927732e-02 -1.659160e-02 
0.000000e+00 5.412821e-02 -7.035988e-02 -1.623167e-02 
0.000000e+00 1.640999e-01 -1.799961e-01 -1.589623e-02 
0.000000e+00 3.212005e-01 -3.367604e-01 -1.555994e-02 
0.000000e+00 5.120008e-01 -5.272563e-01 -1.525548e-02 
0.000000e+00 7.220396e-01 -7.369958e-01 -1.495620e-02 
0.000000e+00 9.367938e-01 -9.514818e-01 -1.468805e-02 
0.000000e+00 1.142590e+00 -1.157034e+00 -1.444441e-02 
0.000000e+00 1.327313e+00 -1.341533e+00 -1.421980e-02 
0.000000e+00 1.481004e+00 -1.495039e+00 -1.403476e-02 
0.000000e+00 1.596234e+00 -1.610067e+00 -1.383270e-02 
0.000000e+00 1.668247e+00 -1.681978e+00 -1.373101e-02 
0.000000e+00 1.694961e+00 -1.708697e+00 -1.373610e-02 
0.000000e+00 1.676881e+00 -1.690631e+00 -1.375002e-02 
0.000000e+00 1.616854e+00 -1.630558e+00 -1.370401e-02 
0.000000e+00 1.519569e+00 -1.533235e+00 -1.366558e-02 
0.000000e+00 1.391313e+00 -1.405125e+00 -1.381221e-02 
0.000000e+00 1.239375e+00 -1.253362e+00 -1.398700e-02 
0.000000e+00 1.071665e+00 -1.085664e+00 -1.399915e-02 
0.000000e+00 8.963397e-01 -9.103351e-01 -1.399541e-02 
0.000000e+00 7.213500e-01 -7.355474e-01 -1.419740e-02 
0.000000e+00 5.541204e-01 -5.685674e-01 -1.444697e-02 
0.000000e+00 4.012710e-01 -4.159873e-01 -1.471625e-02 
0.000000e+00 2.683223e-01 -2.832630e-01 -1.494073e-02 
0.000000e+00 1.595689e-01 -1.747141e-01 -1.514522e-02 
0.000000e+00 7.799777e-02 -9.344880e-02 -1.545103e-02 
0.000000e+00 2.524281e-02 -4.101102e-02 -1.576821e-02 
0.000000e+00 1.573235e-03 -1.765644e-02 -1.608321e-02 
0.000000e+00 5.963932e-03 -2.236886e-02 -1.640493e-02 
0.000000e+00 3.621685e-02 -5.293801e-02 -1.672116e-02 
0.000000e+00 8.910238e-02 -1.061066e-01 -1.700422e-02 
0.000000e+00 1.605452e-01 -1.778326e-01 -1.728742e-02 
0.000000e+00 2.458389e-01 -2.633910e-01 -1.755209e-02 
